wavetable_name,loud_range,loud_entropy,loud_spectral_entropy,loud_max,loud_min,loud_total_variation,loud_turning_points,cent_range,cent_entropy,cent_spectral_entropy,cent_max,cent_min,cent_total_variation,cent_turning_points,flat_range,flat_entropy,flat_spectral_entropy,flat_max,flat_min,flat_total_variation,flat_turning_points
formant__riser__87_1024.pt,3.011733055114746,3.4789858648494145,1.9119573,-5.775721549987793,-8.787454605102539,3.317453384399414,1,0.5466699600219727,4.760145740821996,0.34589773,11.521444320678711,10.974774360656738,0.6657199859619141,4,39.73213195800781,4.836637663822712,1.617813,-96.37132263183594,-136.10345458984375,46.282249450683594,26
collection__amber__256_1024.pt,8.171733856201172,4.81581090383245,1.4952676,-9.24449348449707,-17.416227340698242,28.542442321777344,5,3.9495601654052734,4.374173825774194,2.1668005,12.133475303649902,8.183915138244629,4.151094436645508,4,79.71063995361328,4.557592928707706,3.40607,-68.4692611694336,-148.17990112304688,89.41242218017578,67
retro__echoes__185_1024.pt,6.794269561767578,4.448580985741877,2.490592,-6.47573184967041,-13.270001411437988,33.60426330566406,54,0.8879766464233398,4.739144599506743,0.61338127,12.771817207336426,11.883840560913086,6.506487846374512,103,58.773468017578125,4.159938232121671,3.1993399,-52.07781982421875,-110.85128784179688,409.35272216796875,91
instrument__piano__73_1024.pt,5.008510589599609,4.345724004051567,2.018043,-7.790618896484375,-12.799129486083984,49.1883544921875,37,1.5046863555908203,4.242178059727537,0.6064669,11.448366165161133,9.943679809570312,4.384670257568359,34,46.772064208984375,4.471699847400444,1.4346211,-80.42129516601562,-127.193359375,129.26348876953125,27
complex__octa_phase__117_1024.pt,5.521548271179199,4.09868221455582,1.6865819,-6.615540504455566,-12.137088775634766,18.480445861816406,24,0.5918998718261719,4.577274010666981,0.35919142,12.34280776977539,11.750907897949219,2.701357841491699,61,33.815521240234375,4.756298837436079,1.8307865,-53.114715576171875,-86.93023681640625,72.60526275634766,59
basics__sync_additive__256_1024.pt,2.6479578018188477,4.436895726077089,2.1846778,-7.824109077453613,-10.472066879272461,110.11196899414062,181,0.7647008895874023,3.11675869386595,0.4324711,12.974267959594727,12.209567070007324,12.00477123260498,129,14.507217407226562,4.162346620043731,2.1325874,-37.9410514831543,-52.44826889038086,455.81524658203125,131
formant__tuvan__128_1024.pt,3.9209136962890625,4.630854235521239,1.2212777,-7.867064476013184,-11.787978172302246,14.159719467163086,10,0.7189779281616211,4.239062622565379,0.570868,10.263323783874512,9.54434585571289,1.1911897659301758,51,11.192428588867188,4.476244830671721,0.54610044,-135.8547821044922,-147.04721069335938,108.28877258300781,87
noise__crash__254_1024.pt,5.2096967697143555,4.465554392974472,3.8025978,-7.2154083251953125,-12.425105094909668,261.0984802246094,157,1.2318429946899414,4.269638258721926,0.9048227,11.706477165222168,10.474634170532227,28.988590240478516,166,36.70782470703125,3.6163912927409694,2.000675,-73.59009552001953,-110.29792022705078,627.0318603515625,157
instrument__strings_1__256_1024.pt,21.751461029052734,3.3438067570360968,4.200803,-9.589573860168457,-31.341035842895508,51.987449645996094,31,0.7896871566772461,4.7322546618391925,0.8124891,9.501608848571777,8.711921691894531,14.39110279083252,132,41.7674560546875,3.83482573395969,1.4625664,-103.4180908203125,-145.185546875,237.74142456054688,156
basics__beating_4__111_1024.pt,3.223398208618164,3.8049261168830117,1.2251122,-10.416158676147461,-13.639556884765625,13.35363483428955,72,0.7544498443603516,1.9512112594275228,0.33909684,12.721199989318848,11.966750144958496,3.849654197692871,72,10.721527099609375,4.084355786251599,0.74352974,-70.22813415527344,-80.94966125488281,94.66456604003906,72
distortion__clipped_sweep__64_1024.pt,4.494907379150391,4.634623729995519,2.610509,-3.029067039489746,-7.523974418640137,46.260589599609375,27,2.8467206954956055,3.6599278091438348,0.9206778,13.449569702148438,10.602849006652832,13.358846664428711,30,55.821285247802734,4.148786591464148,2.9407551,-18.683338165283203,-74.50462341308594,253.54173278808594,30
vintage__minifilter__6_1024.pt,3.5607051849365234,2.2516286913624852,0.57296467,-10.491188049316406,-14.05189323425293,7.9835100173950195,3,1.849440574645996,2.5849625007459665,0.55445176,9.632938385009766,7.7834978103637695,4.449344635009766,2,63.180389404296875,2.5849625026521905,1.0224255,-92.459228515625,-155.63961791992188,171.55941772460938,4
harmonics__spectral_1__24_1024.pt,8.95466423034668,3.7678948880940406,1.8623791,-4.927347183227539,-13.882011413574219,9.215518951416016,4,1.1540489196777344,3.9387187725112778,0.476326,10.97105598449707,9.817007064819336,1.3372364044189453,5,5.82452392578125,4.022063073511267,0.19789526,-153.18548583984375,-159.010009765625,9.706512451171875,8
complex__transformations__256_1024.pt,6.251987934112549,4.771666685383195,1.6745647,-7.68720006942749,-13.939188003540039,43.131141662597656,15,5.2562103271484375,4.605154993981772,2.693505,12.30184555053711,7.045635223388672,5.737508773803711,19,100.17396545410156,4.564848874101162,3.4981687,-56.59992599487305,-156.77389526367188,122.26017761230469,47
basics__fm_fold__78_1024.pt,2.0245609283447266,4.38201435827471,0.98770165,-9.98868465423584,-12.013245582580566,6.916079521179199,13,4.092243194580078,4.742097381618265,1.8263272,11.024044036865234,6.931800842285156,4.092243194580078,0,33.587249755859375,4.138427656657472,1.1990999,-125.86701965332031,-159.4542694091797,35.597991943359375,22
instrument__finger_off__108_1024.pt,27.487266540527344,4.055866376793066,2.990799,-8.20611572265625,-35.693382263183594,46.2435188293457,28,1.8429651260375977,2.988423027156485,0.9145829,11.077837944030762,9.234872817993164,8.722784996032715,63,19.940345764160156,3.8254996698534764,0.9306225,-99.98538208007812,-119.92572784423828,140.44509887695312,64
basics__5th_brutal__233_1024.pt,3.716179847717285,4.32515311865243,1.967596,-4.726049423217773,-8.442229270935059,6.012432098388672,11,0.11423397064208984,4.386861696390378,0.09739363,12.927270889282227,12.813036918640137,0.8582582473754883,150,4.02777099609375,4.52622745344999,0.5571108,-44.596405029296875,-48.624176025390625,37.93461990356445,128
harmonics__sines_1__16_1024.pt,2.484832763671875,3.6250000000611777,0.71225184,-8.980226516723633,-11.465059280395508,7.139676094055176,10,2.6505613327026367,3.8750004497948005,0.97998124,9.46646785736084,6.815906524658203,2.7005491256713867,2,0.3021240234375,3.625113452308068,0.012879157,-159.55821228027344,-159.86033630371094,0.4461517333984375,5
complex__verbed__256_1024.pt,6.129549026489258,4.586982192669231,3.7477229,-7.032793998718262,-13.16234302520752,204.6432342529297,163,0.9371671676635742,4.709519404737469,0.693733,12.80458927154541,11.867422103881836,19.82946014404297,152,56.30641555786133,4.524949352047015,2.9452424,-61.556888580322266,-117.8633041381836,658.8404541015625,165
filter__sweep_2__256_1024.pt,7.302668571472168,4.539034650350278,2.2277808,-8.773686408996582,-16.07635498046875,14.785231590270996,28,4.171731948852539,4.57930961194619,2.439597,11.587555885314941,7.415823936462402,6.424844741821289,34,64.38143920898438,4.44583964715228,2.6276753,-89.4698486328125,-153.85128784179688,99.30683898925781,63
formant__vosm__256_1024.pt,7.983606338500977,4.340925719779178,3.078845,-6.399374008178711,-14.382980346679688,101.29390716552734,173,1.3177070617675781,4.409479582561026,0.91782343,11.880073547363281,10.562366485595703,58.303810119628906,197,38.55048751831055,4.606132127098117,2.233345,-59.857181549072266,-98.40766906738281,1387.867431640625,197
harmonics__shrinking_saws__256_1024.pt,2.254824638366699,4.6462182385934945,1.7997055,-7.569438934326172,-9.824263572692871,28.859054565429688,203,0.6666288375854492,4.843300289824493,0.54553396,11.935487747192383,11.268858909606934,12.348113059997559,102,18.452308654785156,4.709721386927692,1.2513564,-84.62067413330078,-103.07298278808594,241.6666259765625,73
basics__saw_dual_3__158_1024.pt,9.188197135925293,3.7233104700075006,2.7539124,-8.6882963180542,-17.876493453979492,12.847030639648438,5,0.42374134063720703,3.56040390102876,0.21883547,11.24388599395752,10.820144653320312,1.2648544311523438,51,13.97442626953125,4.143965643626418,0.7025623,-91.15345001220703,-105.12787628173828,44.46283721923828,77
complex__xmod_drive__256_1024.pt,5.265265464782715,4.719040496963315,1.6441367,-6.677461624145508,-11.942727088928223,24.32292938232422,13,0.9454355239868164,4.53565491259948,0.2342149,13.080082893371582,12.134647369384766,2.1159868240356445,5,36.95105743408203,4.386284129693704,1.8160393,-22.9119873046875,-59.86304473876953,89.93973541259766,14
vintage__jn6_double_saws__84_1024.pt,4.784760475158691,4.217473168931261,2.1346858,-7.508042335510254,-12.292802810668945,49.11499786376953,48,3.7039260864257812,4.531367589052056,1.3794373,12.52345085144043,8.819524765014648,8.387221336364746,30,81.15958404541016,4.4321157270373215,2.443903,-50.35643768310547,-131.51602172851562,167.0385284423828,30
formant__digital_ah__256_1024.pt,3.193584442138672,4.561683263088172,0.7622475,-8.72626781463623,-11.919852256774902,10.077800750732422,3,0.1804065704345703,4.825198190199668,0.0821768,12.872349739074707,12.691943168640137,0.3505239486694336,7,17.265029907226562,4.105088865941873,2.1161654,-41.3707275390625,-58.63575744628906,18.23528289794922,20
filter__dark_throaty__254_1024.pt,2.8809642791748047,4.1418262428339325,1.3861022,-9.297679901123047,-12.178644180297852,10.756909370422363,47,3.8862991333007812,4.923724416803886,2.4951487,10.819429397583008,6.933130264282227,4.781797409057617,50,37.831390380859375,3.9480237467645445,1.7768881,-120.91105651855469,-158.74244689941406,72.96465301513672,148
basics__fm_feedback__255_1024.pt,1.451014518737793,4.851091210853454,0.9298776,-8.617082595825195,-10.068097114562988,2.5254058837890625,126,5.525064468383789,4.271229750977506,3.283938,11.347283363342285,5.822218894958496,14.249366760253906,153,52.90253448486328,1.2314778529390338,2.0759277,-107.00623321533203,-159.9087677001953,65.7354736328125,180
retro__sweep_saw_1__185_1024.pt,14.067728996276855,3.7483127393825844,3.4853768,-10.540299415588379,-24.608028411865234,15.128134727478027,101,2.176325798034668,4.559794905191414,1.3377805,11.891727447509766,9.715401649475098,9.756209373474121,105,47.86206817626953,4.134701890831603,2.06356,-110.22469329833984,-158.08676147460938,575.386474609375,121
basics__sync_digital__184_1024.pt,4.183603763580322,4.219727971843506,2.4752018,-7.086897373199463,-11.270501136779785,13.283031463623047,104,0.32408809661865234,4.17115137465135,0.1995455,13.00740909576416,12.683320999145508,1.9019317626953125,103,12.188499450683594,4.398095657029834,1.8650786,-35.110145568847656,-47.29864501953125,102.37075805664062,113
basics__basic_shapes__4_1024.pt,2.5386962890625,2.0000000000954334,0.35113144,-8.888946533203125,-11.427642822265625,3.9049816131591797,1,7.324314117431641,1.5000000002784524,0.8674338,13.256143569946289,5.931829452514648,7.325107574462891,1,124.30265808105469,2.0000000040616825,0.886098,-35.638431549072266,-159.9410858154297,128.4300994873047,1
filter__nasal__27_1024.pt,2.1464691162109375,4.152494713436957,0.6685235,-8.120728492736816,-10.267197608947754,6.785712242126465,5,1.14825439453125,4.208410187285311,0.4775729,12.540657043457031,11.392402648925781,1.2388029098510742,3,23.618968963623047,3.930270433168739,1.1728108,-54.8258171081543,-78.44478607177734,26.384464263916016,7
instrument__organ__256_1024.pt,8.82426929473877,3.805177576507824,2.5615814,-7.26755428314209,-16.09182357788086,75.44815063476562,129,0.7231340408325195,3.6547710167650207,0.4385654,13.378458023071289,12.65532398223877,10.683513641357422,166,22.32720184326172,4.268343267575526,1.898015,-49.12989807128906,-71.45709991455078,353.6153259277344,138
distortion__wow__18_1024.pt,9.179216384887695,3.4193817607707953,2.07447,-4.945413112640381,-14.124629020690918,14.564050674438477,6,0.7099771499633789,3.572433609167942,0.26299167,12.86357593536377,12.15359878540039,1.2529706954956055,6,25.097949981689453,3.836591578541282,1.1845981,-40.863643646240234,-65.96159362792969,61.842308044433594,8
complex__ripped_sync__29_1024.pt,3.9975686073303223,4.0472989489780575,1.1862309,-6.963721752166748,-10.96129035949707,18.21841812133789,17,0.2575645446777344,4.090227130443853,0.12179117,12.358362197875977,12.100797653198242,1.202463150024414,17,22.454158782958984,3.5259410510242795,1.1589915,-62.068668365478516,-84.5228271484375,66.27978515625,18
filter__acid_pulse__72_1024.pt,13.601471900939941,4.872342861371652,2.2933564,-14.509469032287598,-28.11094093322754,14.117277145385742,1,4.301667213439941,4.67422256510681,2.100278,10.489068984985352,6.18740177154541,5.244128227233887,14,35.42889404296875,3.9432601750763463,1.234783,-116.15362548828125,-151.58251953125,89.44479370117188,38
basics__saw_dual_2__111_1024.pt,4.843128204345703,3.0730749902578918,0.9508635,-13.831064224243164,-18.674192428588867,10.146832466125488,51,2.01654052734375,4.18106327483053,0.98993456,12.67822265625,10.66168212890625,3.568218231201172,27,54.06354904174805,4.065724539517529,2.5136852,-61.42387771606445,-115.4874267578125,87.40618133544922,35
harmonics__spectral_3__8_1024.pt,2.734905242919922,3.0000000000693605,0.7347968,-7.335180282592773,-10.070085525512695,8.462141036987305,3,5.0374345779418945,3.000000000142493,0.95595217,10.976673126220703,5.939238548278809,12.397913932800293,3,1.2209625244140625,2.499899991196847,0.03810099,-158.64239501953125,-159.8633575439453,3.005950927734375,3
collection__aureolin__256_1024.pt,4.040236473083496,4.809737861256167,0.72981447,-8.55710220336914,-12.597338676452637,13.718256950378418,3,0.7507972717285156,3.2412548205906164,0.5670072,13.114741325378418,12.363944053649902,0.7963809967041016,9,15.67095947265625,4.724403772630774,1.4103885,-46.20368194580078,-61.87464141845703,32.952056884765625,52
filter__modern_sweep_1__21_1024.pt,2.6250391006469727,3.6897036128400535,0.7588136,-10.514768600463867,-13.13980770111084,6.724181175231934,5,6.027263641357422,4.1066035849365505,1.4451871,12.9476318359375,6.920368194580078,6.752162933349609,1,73.29161834716797,3.463279510285496,1.2966107,-85.96698760986328,-159.25860595703125,93.36691284179688,1
harmonics__biharmonic_steps__70_1024.pt,1.3301615715026855,2.521639231709836,1.0962276,-6.746527194976807,-8.076688766479492,1.3301615715026855,0,1.6767826080322266,2.8073549221014185,1.227875,8.026544570922852,6.349761962890625,1.676783561706543,0,0.138458251953125,2.807353821223866,0.010811089,-159.63839721679688,-159.77685546875,0.1451416015625,0
retro__percusive_organ__184_1024.pt,5.871747970581055,4.6849394231984824,2.2550178,-8.457914352416992,-14.329662322998047,22.328693389892578,70,0.8058261871337891,4.852955866978556,0.6621651,12.828969955444336,12.023143768310547,6.208799362182617,103,65.40409851074219,4.727939187514385,3.5667899,-44.032779693603516,-109.43688201904297,446.7389221191406,98
distortion__jn60_bitter__92_1024.pt,7.199808120727539,4.561569475584107,2.9574249,-3.0577991008758545,-10.257607460021973,28.017051696777344,30,3.6202478408813477,3.3370500881347076,1.3737869,13.356588363647461,9.736340522766113,7.2032623291015625,47,99.16185760498047,3.568967834509293,4.0239444,-18.01128387451172,-117.17314147949219,200.05690002441406,39
harmonics__crispy_sines__235_1024.pt,3.391669750213623,4.620682909734,2.2817216,-6.700829029083252,-10.092498779296875,12.728105545043945,18,1.294194221496582,4.527598406561898,0.85652596,13.021685600280762,11.72749137878418,3.5839996337890625,21,63.39796829223633,4.365870410413789,3.2670298,-38.7636833190918,-102.16165161132812,122.62506866455078,19
formant__real_voice__256_1024.pt,5.809718608856201,4.721010286542802,1.5323838,-7.208488941192627,-13.018207550048828,20.760202407836914,33,1.2543401718139648,4.626922163783692,0.74288553,11.398218154907227,10.143877983093262,13.638996124267578,57,28.887481689453125,4.566937617211416,1.2372957,-86.66889190673828,-115.5563735961914,317.3536376953125,57
filter__sweep_1__32_1024.pt,5.679964065551758,4.288909720879622,1.2040234,-10.127423286437988,-15.807387351989746,19.547733306884766,12,2.419452667236328,4.538909736043924,1.1370939,9.579012870788574,7.159560203552246,2.7202186584472656,2,20.351356506347656,3.941425543659393,0.6074938,-126.35120391845703,-146.7025604248047,51.318443298339844,12
noise__bitter__130_1024.pt,9.710460662841797,4.216675966885599,3.5024607,-4.968944072723389,-14.679404258728027,140.9917449951172,88,0.7397012710571289,4.228034736717334,0.42278376,13.21041202545166,12.470710754394531,7.878323554992676,85,40.10478210449219,4.373661488508905,3.3113828,-28.271141052246094,-68.37592315673828,674.2674560546875,89
instrument__nylon_guitar__43_1024.pt,3.4410672187805176,3.7339166349044195,1.2393843,-7.726126194000244,-11.167193412780762,5.887496471405029,14,1.5244026184082031,3.8088514515402654,0.66843814,9.493687629699707,7.969285011291504,3.1202478408813477,17,10.523910522460938,4.211408684551486,0.3184749,-136.3978271484375,-146.92173767089844,34.03639221191406,21
instrument__strings_2__130_1024.pt,18.70014190673828,4.684680418434354,2.7435303,-8.234842300415039,-26.93498420715332,55.62041473388672,18,1.648390769958496,4.598379131699875,1.054073,10.191133499145508,8.542742729187012,10.94580364227295,80,21.024627685546875,4.655490938663052,0.97689146,-116.79727172851562,-137.8218994140625,111.48171997070312,69
instrument__sarod__94_1024.pt,8.318011283874512,4.754890081084543,2.2668133,-10.492091178894043,-18.810102462768555,9.844080924987793,26,0.6701374053955078,4.722118989345699,0.43026152,11.090003967285156,10.419866561889648,0.9210176467895508,37,8.489776611328125,4.307912567766902,0.40458834,-143.015625,-151.50540161132812,38.453125,59
noise__redux_noise__256_1024.pt,5.171194076538086,4.199327148922265,2.972075,-10.808526039123535,-15.979720115661621,212.3155059814453,167,0.2549886703491211,4.445888617685785,0.32472873,13.16321086883545,12.908222198486328,13.022787094116211,160,10.142501831054688,4.2031376875169055,2.7183886,-27.787841796875,-37.93034362792969,476.8092041015625,177
basics__saw_pw_detune__248_1024.pt,8.32109260559082,3.2289233725335165,2.493106,-11.127769470214844,-19.448862075805664,15.340856552124023,87,3.7689695358276367,4.220198929084358,1.3416798,12.494473457336426,8.725503921508789,14.62401008605957,13,89.94831848144531,4.047296162901981,2.1456165,-62.31258773803711,-152.2609100341797,338.00323486328125,215
complex__plastic_shimmer__256_1024.pt,2.5737810134887695,4.50043134026616,1.0701963,-7.298209190368652,-9.871990203857422,13.133672714233398,109,0.4012413024902344,4.750309939611782,0.21876508,12.704222679138184,12.30298137664795,9.261180877685547,189,49.917442321777344,4.668326003763029,1.4081933,-79.74028778076172,-129.65773010253906,256.1666564941406,181
harmonics__transistor_saw__256_1024.pt,8.001187324523926,4.637684144597616,2.9780397,-8.039130210876465,-16.04031753540039,54.03673553466797,21,1.003535270690918,3.725470015962303,0.63927287,13.0536470413208,12.050111770629883,2.4818248748779297,22,21.572315216064453,4.202139225853608,2.2098045,-36.14812088012695,-57.720436096191406,101.52784729003906,27
collection__pearl__5_1024.pt,4.2016448974609375,1.9219275139785448,0.6996225,-8.638728141784668,-12.840373039245605,9.073901176452637,2,1.338831901550293,2.32192809484662,0.28693354,12.335741996765137,10.996910095214844,2.1026487350463867,2,54.507415771484375,2.321928096642602,0.8643812,-57.30120849609375,-111.80862426757812,114.3744888305664,2
harmonics__vocal_sines__256_1024.pt,1.5259313583374023,4.758481673659178,1.0920606,-7.064157485961914,-8.590088844299316,17.264110565185547,115,0.9031295776367188,4.537972656805442,0.8212298,9.345550537109375,8.442420959472656,19.66661834716797,191,1.469390869140625,4.586637333798905,0.11751935,-157.03775024414062,-158.50714111328125,47.3092041015625,199
noise__swept_noise__255_1024.pt,5.328758239746094,4.600117946849844,3.9524221,-7.024639129638672,-12.353397369384766,271.752197265625,157,2.394969940185547,4.198174056602687,0.9090992,13.499357223510742,11.104387283325195,12.546422004699707,154,54.52568817138672,4.722621325090188,2.782994,-37.17638397216797,-91.70207214355469,512.5515747070312,165
harmonics__buzz_bell__173_1024.pt,1.3682737350463867,4.023737475342569,0.7310066,-7.663455963134766,-9.031729698181152,4.58110237121582,9,0.9127912521362305,4.7617096270539285,0.6948852,10.33672046661377,9.423929214477539,1.0881032943725586,6,22.219696044921875,4.616767381887495,1.1099982,-135.35482788085938,-157.57452392578125,55.380645751953125,100
instrument__harmonica__87_1024.pt,16.846988677978516,2.6851215072278833,3.244711,-10.645315170288086,-27.4923038482666,43.8001823425293,31,0.8243570327758789,3.389886401445096,0.4108538,10.095972061157227,9.271615028381348,3.0716171264648438,38,18.992477416992188,3.5608469245772687,0.65056854,-120.20822143554688,-139.20069885253906,88.06200408935547,41
basics__no_primes__256_1024.pt,4.4348859786987305,4.500822081775928,2.8938804,-4.819853782653809,-9.254739761352539,35.156620025634766,38,0.29773807525634766,4.598122542932021,0.25170794,13.274028778076172,12.976290702819824,1.2520475387573242,127,77.20504760742188,4.580632066669164,3.5788066,-49.711490631103516,-126.91654205322266,985.476806640625,166
vintage__logue_saw__166_1024.pt,1.2062454223632812,4.391220047331508,0.53828675,-8.12508773803711,-9.33133316040039,2.7532958984375,63,0.8495082855224609,3.8659228104336765,0.58675903,12.574864387512207,11.725356101989746,1.6301898956298828,53,13.808555603027344,4.570435485517661,1.4229816,-44.974327087402344,-58.78288269042969,82.28955078125,85
retro__polated__185_1024.pt,5.46174430847168,4.687332111838137,1.8030578,-9.41207504272461,-14.873819351196289,28.044158935546875,56,1.2458486557006836,4.553453440107836,0.5404734,12.990490913391113,11.74464225769043,4.311398506164551,85,77.14801025390625,4.57995357962176,2.8589485,-35.546451568603516,-112.69446563720703,286.4278259277344,90
filter__jup_sweep__78_1024.pt,7.630288124084473,4.221381911343639,1.922527,-6.844371795654297,-14.47465991973877,19.74960708618164,16,4.801793098449707,4.749331088189816,1.8121583,12.937864303588867,8.13607120513916,6.067266464233398,9,102.38365936279297,4.691764304428308,2.925035,-40.940040588378906,-143.32369995117188,143.6397705078125,13
collection__beige__256_1024.pt,8.514671325683594,4.432133821425363,2.5477002,-7.179633617401123,-15.694304466247559,23.506269454956055,9,2.111556053161621,3.6443910728296025,1.6167494,10.030427932739258,7.918871879577637,2.9920787811279297,17,17.605972290039062,4.5768933253127475,0.91273683,-139.18386840820312,-156.7898406982422,95.52375793457031,147
complex__void__256_1024.pt,17.31758689880371,4.777564416449266,3.0537534,-6.869422435760498,-24.187009811401367,132.92388916015625,115,6.782840728759766,4.090323957609725,2.692122,13.714637756347656,6.931797027587891,29.9630069732666,67,139.10440063476562,4.640319956476543,3.8068655,-20.034149169921875,-159.1385498046875,917.1708984375,84
basics__beating_1__110_1024.pt,1.6627702713012695,3.905310516970852,0.6839982,-11.856671333312988,-13.519441604614258,7.968523979187012,65,0.23358917236328125,4.294310613057236,0.13471794,12.659683227539062,12.426094055175781,1.0361051559448242,67,18.226253509521484,4.438319419728925,1.0498571,-63.67624282836914,-81.90249633789062,63.82063293457031,63
noise__vinyl_dirt_constant__256_1024.pt,18.53281593322754,4.593989012963977,5.0352635,-9.164216995239258,-27.697032928466797,1076.225341796875,173,0.9972515106201172,4.32127069627936,0.98203635,13.438936233520508,12.44168472290039,43.78546905517578,171,39.6137809753418,4.262501055547256,5.5103464,-6.391399383544922,-46.00518035888672,1560.885498046875,161
distortion__westcost_fold__126_1024.pt,3.699357509613037,4.360914791594793,2.0516825,-2.2439589500427246,-5.943316459655762,12.206464767456055,11,1.092728614807129,4.626311264387066,0.65873706,12.990617752075195,11.897889137268066,1.3821611404418945,11,34.130226135253906,4.481021978079028,2.692079,-33.56340789794922,-67.69363403320312,60.49917984008789,22
basics__white_noise__255_1024.pt,1.1930580139160156,4.629740561223867,1.5725616,-9.135472297668457,-10.328530311584473,64.6292724609375,166,0.1282501220703125,4.639333939155968,0.19816044,13.14404296875,13.015792846679688,6.965930938720703,157,5.615205764770508,4.421791575288586,1.9655517,-26.17154312133789,-31.7867488861084,275.65130615234375,169
collection__charcoal__8_1024.pt,8.8550386428833,2.5000000002928093,1.276917,-5.817780494689941,-14.672819137573242,15.158576011657715,4,1.8452978134155273,1.75000000007063,0.47135663,13.182706832885742,11.337409019470215,4.000617980957031,4,112.62854766845703,2.4999996308209873,2.0130012,-28.91697120666504,-141.54551696777344,231.0501708984375,4
complex__kicked__4_1024.pt,10.65965747833252,2.000000000381406,1.3589514,-4.212786674499512,-14.872444152832031,10.65965747833252,0,4.170295715332031,2.000000000146912,0.6002767,12.326963424682617,8.156667709350586,5.933527946472168,1,49.92210388183594,2.000000001680299,0.5718018,-87.389892578125,-137.31199645996094,53.55705261230469,1
distortion__dp_fold__230_1024.pt,2.015245199203491,4.87304647486686,1.9832343,-3.93074107170105,-5.945986270904541,8.684871673583984,11,1.9116506576538086,4.033779638932457,1.3314022,11.063004493713379,9.15135383605957,4.887320518493652,140,53.88067626953125,4.300704335863713,2.6318135,-89.78192138671875,-143.66259765625,106.93963623046875,117
instrument__trombone__174_1024.pt,7.986650466918945,1.8258800619209872,2.7830095,-10.261285781860352,-18.247936248779297,10.836485862731934,73,1.1937265396118164,4.002949635753364,0.90994686,7.761074066162109,6.567347526550293,3.8996410369873047,85,3.90435791015625,2.882458068963902,0.19215263,-155.1922607421875,-159.09661865234375,19.217422485351562,114
basics__sub_3__122_1024.pt,2.0992050170898438,4.789734313708552,1.3267937,-7.021617889404297,-9.12082290649414,5.705710411071777,12,3.1316757202148438,4.213995437722144,1.7676961,10.615362167358398,7.483686447143555,4.502694129943848,40,42.24347686767578,4.481043741236874,1.6881276,-111.6935806274414,-153.9370574951172,128.82199096679688,71
complex__ring_mod__256_1024.pt,6.073655128479004,4.775575938476004,2.2337027,-8.394967079162598,-14.468622207641602,30.614879608154297,29,1.3678455352783203,4.791097238437364,0.6345188,11.589343070983887,10.221497535705566,5.506054878234863,81,45.96321105957031,4.759083694123803,2.2589996,-72.92193603515625,-118.88514709472656,181.09890747070312,99
complex__bitten_filter__256_1024.pt,7.936957359313965,4.458955761108449,3.0052123,-5.136465072631836,-13.0734224319458,62.87657928466797,162,0.5577278137207031,4.823757378092456,0.383674,13.02070140838623,12.462973594665527,9.42625904083252,165,24.53030014038086,4.6350073811757015,2.7292,-37.6800422668457,-62.21034240722656,358.0042724609375,147
harmonics__crystal_shifter__173_1024.pt,1.6028547286987305,3.656831877079173,0.8677677,-10.41332721710205,-12.016181945800781,2.008002281188965,3,0.24296188354492188,4.028020229120568,0.22784534,10.972562789916992,10.72960090637207,0.3444833755493164,21,25.47663116455078,4.7087438915362005,1.2476319,-126.34403228759766,-151.82066345214844,69.78507995605469,98
basics__pulse_dual__256_1024.pt,2.641355514526367,3.872300305945006,1.3914871,-10.192964553833008,-12.834320068359375,8.878800392150879,149,0.2807607650756836,3.647544778768908,0.2221941,12.30772590637207,12.026965141296387,5.701855659484863,167,19.300540924072266,4.234234360917618,1.8819126,-60.217952728271484,-79.51849365234375,473.9273986816406,159
basics__quad_saw__119_1024.pt,6.639516830444336,3.538896534917516,2.5143962,-6.622951507568359,-13.262468338012695,7.002010345458984,16,4.315865516662598,3.7739835766330376,1.8326297,12.719034194946289,8.403168678283691,5.617863655090332,29,106.5748519897461,4.257930312747034,3.6558683,-46.063819885253906,-152.638671875,125.59013366699219,37
harmonics__transistor_square__256_1024.pt,9.834518432617188,4.862731350608428,3.1085618,-7.096948623657227,-16.931467056274414,56.94475173950195,13,0.42614269256591797,4.6959674916846605,0.3263463,13.172938346862793,12.746795654296875,1.1400222778320312,19,15.692802429199219,4.840597846912626,1.3054982,-32.20567321777344,-47.898475646972656,66.27584075927734,23
collection__sapphire__256_1024.pt,6.63653564453125,4.772880344519573,1.9882278,-7.160447120666504,-13.796982765197754,51.00649642944336,123,2.2216920852661133,4.809522495434324,0.85639274,11.091313362121582,8.869621276855469,23.279125213623047,158,19.69085693359375,4.5858605096911305,0.8102123,-138.1629638671875,-157.85382080078125,121.23545837402344,149
basics__pulse_pw__185_1024.pt,10.658595085144043,2.9972444807490115,3.128356,-9.02225399017334,-19.680849075317383,17.49025535583496,87,0.11561965942382812,4.754585978770152,0.06285376,12.914641380310059,12.79902172088623,0.7819623947143555,108,10.036834716796875,4.214683722065061,1.2836556,-37.74079132080078,-47.777626037597656,25.004135131835938,96
vintage__sub3_shapes__167_1024.pt,6.941404342651367,4.6163122998081265,2.474056,-9.290925979614258,-16.232330322265625,17.650455474853516,16,4.194708824157715,4.368172517313933,1.745064,12.198843002319336,8.004134178161621,19.200986862182617,51,77.8121566772461,4.318978340141528,2.4845614,-65.1332015991211,-142.9453582763672,277.98858642578125,56
